density,radius,drag_coeff,mass,height,alpha,velocity,distance
0.4583740234375,0.1082763671875,0.8758544921875,0.9241943359375,0.5819091796875,0.2098388671875,0.3189697265625,61.960025959735546
0.9583740234375,0.6082763671875,0.3758544921875,0.4241943359375,0.0819091796875,0.7098388671875,0.8189697265625,60.490407665784694
0.7083740234375,0.3582763671875,0.6258544921875,0.6741943359375,0.3319091796875,0.9598388671875,0.0689697265625,0.8369056913255061
0.2083740234375,0.8582763671875,0.1258544921875,0.1741943359375,0.8319091796875,0.4598388671875,0.5689697265625,92.83082174113567
0.1458740234375,0.1707763671875,0.6883544921875,0.4866943359375,0.3944091796875,0.2723388671875,0.2564697265625,42.220639294005416
0.6458740234375,0.6707763671875,0.1883544921875,0.9866943359375,0.8944091796875,0.7723388671875,0.7564697265625,78.3992078297368
0.8958740234375,0.4207763671875,0.9383544921875,0.2366943359375,0.6444091796875,0.5223388671875,0.0064697265625,2.943698535149519
0.3958740234375,0.9207763671875,0.4383544921875,0.7366943359375,0.1444091796875,0.0223388671875,0.5064697265625,41.40211018915646
0.2708740234375,0.2957763671875,0.0633544921875,0.6116943359375,0.0194091796875,0.3973388671875,0.1314697265625,8.016162446373496
0.7708740234375,0.7957763671875,0.5633544921875,0.1116943359375,0.5194091796875,0.8973388671875,0.6314697265625,14.651298754121264
0.5208740234375,0.0457763671875,0.3133544921875,0.8616943359375,0.7694091796875,0.6473388671875,0.3814697265625,61.27459525236409
0.0208740234375,0.5457763671875,0.8133544921875,0.3616943359375,0.2694091796875,0.1473388671875,0.8814697265625,124.92300353709088
0.0286865234375,0.1317138671875,0.3680419921875,0.9945068359375,0.2459716796875,0.4520263671875,0.8736572265625,210.16286260193343
0.5286865234375,0.6317138671875,0.8680419921875,0.4945068359375,0.7459716796875,0.9520263671875,0.3736572265625,6.704654859316192
0.7786865234375,0.3817138671875,0.1180419921875,0.7445068359375,0.9959716796875,0.7020263671875,0.6236572265625,94.21603895104968
0.2786865234375,0.8817138671875,0.6180419921875,0.2445068359375,0.4959716796875,0.2020263671875,0.1236572265625,19.52890477075639
0.4036865234375,0.2567138671875,0.9930419921875,0.1195068359375,0.3709716796875,0.3270263671875,0.7486572265625,122.92831187523329
0.9036865234375,0.7567138671875,0.4930419921875,0.6195068359375,0.8709716796875,0.8270263671875,0.2486572265625,14.843273961749297
0.6536865234375,0.0067138671875,0.7430419921875,0.3695068359375,0.6209716796875,0.5770263671875,0.9986572265625,246.75222902202822
0.1536865234375,0.5067138671875,0.2430419921875,0.8695068359375,0.1209716796875,0.0770263671875,0.4986572265625,48.04268828199314
0.2161865234375,0.4442138671875,0.6805419921875,0.5570068359375,0.6834716796875,0.1395263671875,0.6861572265625,128.35879157707794
0.7161865234375,0.9442138671875,0.1805419921875,0.0570068359375,0.1834716796875,0.6395263671875,0.1861572265625,13.364846922453717
0.9661865234375,0.1942138671875,0.9305419921875,0.8070068359375,0.4334716796875,0.8895263671875,0.9361572265625,55.46360108950018
0.4661865234375,0.6942138671875,0.4305419921875,0.3070068359375,0.9334716796875,0.3895263671875,0.4361572265625,71.1971180465675
0.3411865234375,0.0692138671875,0.0555419921875,0.4320068359375,0.8084716796875,0.0145263671875,0.8111572265625,165.40667112201655
0.8411865234375,0.5692138671875,0.5555419921875,0.9320068359375,0.3084716796875,0.5145263671875,0.3111572265625,38.012997880169685
0.5911865234375,0.3192138671875,0.3055419921875,0.1820068359375,0.0584716796875,0.7645263671875,0.5611572265625,46.68566101547554
0.0911865234375,0.8192138671875,0.8055419921875,0.6820068359375,0.5584716796875,0.2645263671875,0.0611572265625,12.167728927272542
0.1224365234375,0.3504638671875,0.1492919921875,0.3382568359375,0.4647216796875,0.5457763671875,0.3424072265625,52.99672180638
0.6224365234375,0.8504638671875,0.6492919921875,0.8382568359375,0.9647216796875,0.0457763671875,0.8424072265625,104.76188790461684
0.8724365234375,0.1004638671875,0.3992919921875,0.0882568359375,0.7147216796875,0.2957763671875,0.0924072265625,19.553941363286906
0.3724365234375,0.6004638671875,0.8992919921875,0.5882568359375,0.2147216796875,0.7957763671875,0.5924072265625,40.42800067266475
0.4974365234375,0.2254638671875,0.5242919921875,0.7132568359375,0.0897216796875,0.6707763671875,0.2174072265625,15.727570298275918
0.9974365234375,0.7254638671875,0.0242919921875,0.2132568359375,0.5897216796875,0.1707763671875,0.7174072265625,91.90142398236969
0.7474365234375,0.4754638671875,0.7742919921875,0.9632568359375,0.8397216796875,0.4207763671875,0.4674072265625,83.33929468852838
0.2474365234375,0.9754638671875,0.2742919921875,0.4632568359375,0.3397216796875,0.9207763671875,0.9674072265625,26.994528957347775
0.1849365234375,0.0379638671875,0.8367919921875,0.1507568359375,0.9022216796875,0.8582763671875,0.1549072265625,9.787004000544265
0.6849365234375,0.5379638671875,0.3367919921875,0.6507568359375,0.4022216796875,0.3582763671875,0.6549072265625,103.05022938620385
0.9349365234375,0.2879638671875,0.5867919921875,0.4007568359375,0.1522216796875,0.1082763671875,0.4049072265625,41.54001627380007
0.4349365234375,0.7879638671875,0.0867919921875,0.9007568359375,0.6522216796875,0.6082763671875,0.9049072265625,138.70220175748338
0.3099365234375,0.4129638671875,0.4617919921875,0.7757568359375,0.5272216796875,0.9832763671875,0.2799072265625,1.8832799170862276
0.8099365234375,0.9129638671875,0.9617919921875,0.2757568359375,0.0272216796875,0.4832763671875,0.7799072265625,39.99513023932059
0.5599365234375,0.1629638671875,0.2117919921875,0.5257568359375,0.2772216796875,0.2332763671875,0.0299072265625,5.7193560500007115
0.0599365234375,0.6629638671875,0.7117919921875,0.0257568359375,0.7772216796875,0.7332763671875,0.5299072265625,53.36993086223273
0.0443115234375,0.3973388671875,0.9149169921875,0.4476318359375,0.1053466796875,0.6239013671875,0.0767822265625,5.21298081366987
0.5443115234375,0.8973388671875,0.4149169921875,0.9476318359375,0.6053466796875,0.1239013671875,0.5767822265625,82.83956864404328
0.7943115234375,0.1473388671875,0.6649169921875,0.1976318359375,0.8553466796875,0.3739013671875,0.3267822265625,66.94755621584358
0.2943115234375,0.6473388671875,0.1649169921875,0.6976318359375,0.3553466796875,0.8739013671875,0.8267822265625,51.780356757291294
0.4193115234375,0.0223388671875,0.2899169921875,0.5726318359375,0.4803466796875,0.7489013671875,0.4517822265625,52.41434719094065
0.9193115234375,0.5223388671875,0.7899169921875,0.0726318359375,0.9803466796875,0.2489013671875,0.9517822265625,92.88396386326633
0.6693115234375,0.2723388671875,0.0399169921875,0.8226318359375,0.7303466796875,0.4989013671875,0.2017822265625,35.43125742200109
0.1693115234375,0.7723388671875,0.5399169921875,0.3226318359375,0.2303466796875,0.9989013671875,0.7017822265625,0.2900848089985076
0.2318115234375,0.2098388671875,0.1024169921875,0.0101318359375,0.5428466796875,0.8114013671875,0.3892822265625,32.530940944038235
0.7318115234375,0.7098388671875,0.6024169921875,0.5101318359375,0.0428466796875,0.3114013671875,0.8892822265625,79.18274149663685
0.9818115234375,0.4598388671875,0.3524169921875,0.2601318359375,0.2928466796875,0.0614013671875,0.1392822265625,18.41619766981594
0.4818115234375,0.9598388671875,0.8524169921875,0.7601318359375,0.7928466796875,0.5614013671875,0.6392822265625,64.09997678071248
0.3568115234375,0.3348388671875,0.7274169921875,0.8851318359375,0.9178466796875,0.9364013671875,0.0142822265625,0.7368862836349
0.8568115234375,0.8348388671875,0.2274169921875,0.3851318359375,0.4178466796875,0.4364013671875,0.5142822265625,58.960076600941996
0.6068115234375,0.0848388671875,0.9774169921875,0.6351318359375,0.1678466796875,0.1864013671875,0.2642822265625,30.816595448379534
0.1068115234375,0.5848388671875,0.4774169921875,0.1351318359375,0.6678466796875,0.6864013671875,0.7642822265625,97.8268387893893
0.0755615234375,0.1160888671875,0.5711669921875,0.8538818359375,0.3240966796875,0.4051513671875,0.6080322265625,121.69152600073012
0.5755615234375,0.6160888671875,0.0711669921875,0.3538818359375,0.8240966796875,0.9051513671875,0.1080322265625,4.124636084081078
0.8255615234375,0.3660888671875,0.8211669921875,0.6038818359375,0.5740966796875,0.6551513671875,0.8580322265625,105.82364969132563
0.3255615234375,0.8660888671875,0.3211669921875,0.1038818359375,0.0740966796875,0.1551513671875,0.3580322265625,28.0005631995316
0.4505615234375,0.4910888671875,0.1961669921875,0.2288818359375,0.1990966796875,0.2801513671875,0.9830322265625,145.23320596999542
0.9505615234375,0.9910888671875,0.6961669921875,0.7288818359375,0.6990966796875,0.7801513671875,0.4830322265625,24.771963959522953
0.7005615234375,0.2410888671875,0.4461669921875,0.4788818359375,0.9490966796875,0.5301513671875,0.7330322265625,151.47104281368632
0.2005615234375,0.7410888671875,0.9461669921875,0.9788818359375,0.4490966796875,0.0301513671875,0.2330322265625,35.07695180238074
0.1380615234375,0.3035888671875,0.3836669921875,0.6663818359375,0.7615966796875,0.2176513671875,0.9205322265625,222.40730610819512
0.6380615234375,0.8035888671875,0.8836669921875,0.1663818359375,0.2615966796875,0.7176513671875,0.4205322265625,24.197676374219395
0.8880615234375,0.0535888671875,0.1336669921875,0.9163818359375,0.0115966796875,0.9676513671875,0.6705322265625,11.434313140555929
0.3880615234375,0.5535888671875,0.6336669921875,0.4163818359375,0.5115966796875,0.4676513671875,0.1705322265625,24.793212425016225
0.2630615234375,0.1785888671875,0.7586669921875,0.2913818359375,0.6365966796875,0.0926513671875,0.5455322265625,103.2521144033543
0.7630615234375,0.6785888671875,0.2586669921875,0.7913818359375,0.1365966796875,0.5926513671875,0.0455322265625,3.784724338705312
0.5130615234375,0.4285888671875,0.5086669921875,0.0413818359375,0.3865966796875,0.8426513671875,0.7955322265625,45.766631824410844
0.0130615234375,0.9285888671875,0.0086669921875,0.5413818359375,0.8865966796875,0.3426513671875,0.2955322265625,62.52203232811242
0.0091552734375,0.0731201171875,0.7781982421875,0.0999755859375,0.4998779296875,0.6746826171875,0.6588134765625,112.52044728289138
0.5091552734375,0.5731201171875,0.2781982421875,0.5999755859375,0.9998779296875,0.1746826171875,0.1588134765625,35.98105981979841
0.7591552734375,0.3231201171875,0.5281982421875,0.3499755859375,0.7498779296875,0.4246826171875,0.9088134765625,162.5411701548166
0.2591552734375,0.8231201171875,0.0281982421875,0.8499755859375,0.2498779296875,0.9246826171875,0.4088134765625,11.706983832262695
0.3841552734375,0.4481201171875,0.4031982421875,0.9749755859375,0.1248779296875,0.5496826171875,0.7838134765625,127.77176679276481
0.8841552734375,0.9481201171875,0.9031982421875,0.4749755859375,0.6248779296875,0.0496826171875,0.2838134765625,30.947004909799194
0.6341552734375,0.1981201171875,0.1531982421875,0.7249755859375,0.8748779296875,0.2996826171875,0.5338134765625,127.57411823346132
0.1341552734375,0.6981201171875,0.6531982421875,0.2249755859375,0.3748779296875,0.7996826171875,0.0338134765625,2.4003405496586336
0.1966552734375,0.2606201171875,0.2156982421875,0.4124755859375,0.9373779296875,0.9871826171875,0.8463134765625,7.7590965834210355
0.6966552734375,0.7606201171875,0.7156982421875,0.9124755859375,0.4373779296875,0.4871826171875,0.3463134765625,43.29918201775189
0.9466552734375,0.0106201171875,0.4656982421875,0.1624755859375,0.1873779296875,0.2371826171875,0.5963134765625,91.04818999705678
0.4466552734375,0.5106201171875,0.9656982421875,0.6624755859375,0.6873779296875,0.7371826171875,0.0963134765625,9.113534178747958
0.3216552734375,0.1356201171875,0.5906982421875,0.5374755859375,0.5623779296875,0.8621826171875,0.7213134765625,60.47513261389235
0.8216552734375,0.6356201171875,0.0906982421875,0.0374755859375,0.0623779296875,0.3621826171875,0.2213134765625,18.04932824696828
0.5716552734375,0.3856201171875,0.8406982421875,0.7874755859375,0.3123779296875,0.1121826171875,0.9713134765625,129.51726251851318
0.0716552734375,0.8856201171875,0.3406982421875,0.2874755859375,0.8123779296875,0.6121826171875,0.4713134765625,66.86315242486549
0.1029052734375,0.4168701171875,0.7469482421875,0.6937255859375,0.2186279296875,0.3309326171875,0.1275634765625,15.752591023427634
0.6029052734375,0.9168701171875,0.2469482421875,0.1937255859375,0.7186279296875,0.8309326171875,0.6275634765625,29.58849480742414
0.8529052734375,0.1668701171875,0.9969482421875,0.9437255859375,0.9686279296875,0.5809326171875,0.3775634765625,67.79681297161271
0.3529052734375,0.6668701171875,0.4969482421875,0.4437255859375,0.4686279296875,0.0809326171875,0.8775634765625,112.95703764137073
0.4779052734375,0.0418701171875,0.1219482421875,0.3187255859375,0.3436279296875,0.4559326171875,0.2525634765625,37.09648131140649
0.9779052734375,0.5418701171875,0.6219482421875,0.8187255859375,0.8436279296875,0.9559326171875,0.7525634765625,13.20225154629936
0.7279052734375,0.2918701171875,0.3719482421875,0.0687255859375,0.5936279296875,0.7059326171875,0.0025634765625,1.716596071165779
0.2279052734375,0.7918701171875,0.8719482421875,0.5687255859375,0.0936279296875,0.2059326171875,0.5025634765625,48.0133107125122
0.1654052734375,0.2293701171875,0.3094482421875,0.7562255859375,0.6561279296875,0.0184326171875,0.3150634765625,59.89081678484432
0.6654052734375,0.7293701171875,0.8094482421875,0.2562255859375,0.1561279296875,0.5184326171875,0.8150634765625,61.34908320592198
0.9154052734375,0.4793701171875,0.0594482421875,0.5062255859375,0.4061279296875,0.7684326171875,0.0650634765625,4.787663811706459
0.4154052734375,0.9793701171875,0.5594482421875,0.0062255859375,0.9061279296875,0.2684326171875,0.5650634765625,55.497525322640996
0.2904052734375,0.3543701171875,0.9344482421875,0.1312255859375,0.7811279296875,0.1434326171875,0.1900634765625,38.151170412259425
0.7904052734375,0.8543701171875,0.4344482421875,0.6312255859375,0.2811279296875,0.6434326171875,0.6900634765625,56.57323546644859
0.5404052734375,0.1043701171875,0.6844482421875,0.3812255859375,0.0311279296875,0.8934326171875,0.4400634765625,16.745578050829696
0.0404052734375,0.6043701171875,0.1844482421875,0.8812255859375,0.5311279296875,0.3934326171875,0.9400634765625,219.80400621850688
0.0560302734375,0.3387451171875,0.4500732421875,0.5843505859375,0.3592529296875,0.2528076171875,0.3931884765625,65.590905252468
0.5560302734375,0.8387451171875,0.9500732421875,0.0843505859375,0.8592529296875,0.7528076171875,0.8931884765625,34.524948897746505
0.8060302734375,0.0887451171875,0.2000732421875,0.8343505859375,0.6092529296875,0.5028076171875,0.1431884765625,23.234191172941816
0.3060302734375,0.5887451171875,0.7000732421875,0.3343505859375,0.1092529296875,0.0028076171875,0.6431884765625,45.27824583516203
0.4310302734375,0.2137451171875,0.8250732421875,0.4593505859375,0.2342529296875,0.3778076171875,0.0181884765625,3.6175303731327295
0.9310302734375,0.7137451171875,0.3250732421875,0.9593505859375,0.7342529296875,0.8778076171875,0.5181884765625,24.81086263512021
0.6810302734375,0.4637451171875,0.5750732421875,0.2093505859375,0.9842529296875,0.6278076171875,0.2681884765625,35.508240703738025
0.1810302734375,0.9637451171875,0.0750732421875,0.7093505859375,0.4842529296875,0.1278076171875,0.7681884765625,119.70784785571715
0.2435302734375,0.0262451171875,0.5125732421875,0.8968505859375,0.7967529296875,0.0653076171875,0.0806884765625,20.047826545559463
0.7435302734375,0.5262451171875,0.0125732421875,0.3968505859375,0.2967529296875,0.5653076171875,0.5806884765625,80.86933724363783
0.9935302734375,0.2762451171875,0.7625732421875,0.6468505859375,0.0467529296875,0.8153076171875,0.3306884765625,16.30706257989499
0.4935302734375,0.7762451171875,0.2625732421875,0.1468505859375,0.5467529296875,0.3153076171875,0.8306884765625,100.70515637391814
0.3685302734375,0.4012451171875,0.1375732421875,0.0218505859375,0.6717529296875,0.1903076171875,0.4556884765625,85.82487044402542
0.8685302734375,0.9012451171875,0.6375732421875,0.5218505859375,0.1717529296875,0.6903076171875,0.9556884765625,48.085016765517786
0.6185302734375,0.1512451171875,0.3875732421875,0.2718505859375,0.4217529296875,0.9403076171875,0.2056884765625,4.338056389142595
0.1185302734375,0.6512451171875,0.8875732421875,0.7718505859375,0.9217529296875,0.4403076171875,0.7056884765625,135.07859283780522
0.0872802734375,0.1824951171875,0.0438232421875,0.2406005859375,0.0780029296875,0.7215576171875,0.9244384765625,155.69642986044948
0.5872802734375,0.6824951171875,0.5438232421875,0.7406005859375,0.5780029296875,0.2215576171875,0.4244384765625,66.87361642825185
0.8372802734375,0.4324951171875,0.2938232421875,0.4906005859375,0.8280029296875,0.4715576171875,0.6744384765625,118.94903798781984
0.3372802734375,0.9324951171875,0.7938232421875,0.9906005859375,0.3280029296875,0.9715576171875,0.1744384765625,1.4542557966287528
0.4622802734375,0.3074951171875,0.6688232421875,0.8656005859375,0.4530029296875,0.5965576171875,0.5494384765625,87.00708607607304
0.9622802734375,0.8074951171875,0.1688232421875,0.3656005859375,0.9530029296875,0.0965576171875,0.0494384765625,11.869919747090238
0.7122802734375,0.0574951171875,0.9188232421875,0.6156005859375,0.7030029296875,0.3465576171875,0.7994384765625,194.74092002988684
0.2122802734375,0.5574951171875,0.4188232421875,0.1156005859375,0.2030029296875,0.8465576171875,0.2994384765625,13.899412309772949
0.1497802734375,0.4949951171875,0.9813232421875,0.3031005859375,0.5155029296875,0.9090576171875,0.6119384765625,24.45265778541106
0.6497802734375,0.9949951171875,0.4813232421875,0.8031005859375,0.0155029296875,0.4090576171875,0.1119384765625,6.019810994066514
0.8997802734375,0.2449951171875,0.7313232421875,0.0531005859375,0.2655029296875,0.1590576171875,0.8619384765625,105.58641001338603
0.3997802734375,0.7449951171875,0.2313232421875,0.5531005859375,0.7655029296875,0.6590576171875,0.3619384765625,45.72231644959444
0.2747802734375,0.1199951171875,0.3563232421875,0.6781005859375,0.8905029296875,0.7840576171875,0.9869384765625,162.70013993262683
0.7747802734375,0.6199951171875,0.8563232421875,0.1781005859375,0.3905029296875,0.2840576171875,0.4869384765625,52.301987804922774
0.5247802734375,0.3699951171875,0.1063232421875,0.9281005859375,0.1405029296875,0.0340576171875,0.7369384765625,69.34858680152708
0.0247802734375,0.8699951171875,0.6063232421875,0.4281005859375,0.6405029296875,0.5340576171875,0.2369384765625,34.85908737058435
0.0169677734375,0.4559326171875,0.0828857421875,0.8109130859375,0.8514404296875,0.8699951171875,0.0103759765625,1.3066585670000044
0.5169677734375,0.9559326171875,0.5828857421875,0.3109130859375,0.3514404296875,0.3699951171875,0.5103759765625,51.462462181014395
0.7669677734375,0.2059326171875,0.3328857421875,0.5609130859375,0.1014404296875,0.1199951171875,0.2603759765625,23.67880393009049
0.2669677734375,0.7059326171875,0.8328857421875,0.0609130859375,0.6014404296875,0.6199951171875,0.7603759765625,69.04660180322784
0.3919677734375,0.0809326171875,0.7078857421875,0.1859130859375,0.7264404296875,0.9949951171875,0.3853759765625,0.9550744702174152
0.8919677734375,0.5809326171875,0.2078857421875,0.6859130859375,0.2264404296875,0.4949951171875,0.8853759765625,119.67520121888792
0.6419677734375,0.3309326171875,0.9578857421875,0.4359130859375,0.4764404296875,0.2449951171875,0.1353759765625,22.642445124703865
0.1419677734375,0.8309326171875,0.4578857421875,0.9359130859375,0.9764404296875,0.7449951171875,0.6353759765625,75.44897233666796
0.2044677734375,0.1434326171875,0.8953857421875,0.7484130859375,0.2889404296875,0.5574951171875,0.4478759765625,68.18610441766096
0.7044677734375,0.6434326171875,0.3953857421875,0.2484130859375,0.7889404296875,0.0574951171875,0.9478759765625,112.16733692207629
0.9544677734375,0.3934326171875,0.6453857421875,0.9984130859375,0.5389404296875,0.3074951171875,0.1978759765625,33.65094055759139
0.4544677734375,0.8934326171875,0.1453857421875,0.4984130859375,0.0389404296875,0.8074951171875,0.6978759765625,41.54274371330652
0.3294677734375,0.2684326171875,0.2703857421875,0.3734130859375,0.1639404296875,0.6824951171875,0.0728759765625,5.053060668568589
0.8294677734375,0.7684326171875,0.7703857421875,0.8734130859375,0.6639404296875,0.1824951171875,0.5728759765625,74.13293248793697
0.5794677734375,0.0184326171875,0.0203857421875,0.1234130859375,0.9139404296875,0.4324951171875,0.3228759765625,71.00571980287191
0.0794677734375,0.5184326171875,0.5203857421875,0.6234130859375,0.4139404296875,0.9324951171875,0.8228759765625,31.142884924170275
0.1107177734375,0.0496826171875,0.4266357421875,0.4046630859375,0.5701904296875,0.1512451171875,0.5416259765625,109.13471926740236
0.6107177734375,0.5496826171875,0.9266357421875,0.9046630859375,0.0701904296875,0.6512451171875,0.0416259765625,2.4423833575600167
0.8607177734375,0.2996826171875,0.1766357421875,0.1546630859375,0.3201904296875,0.9012451171875,0.7916259765625,36.57147137741164
0.3607177734375,0.7996826171875,0.6766357421875,0.6546630859375,0.8201904296875,0.4012451171875,0.2916259765625,48.22365507796132
0.4857177734375,0.4246826171875,0.8016357421875,0.5296630859375,0.9451904296875,0.0262451171875,0.9166259765625,149.6717039107592
0.9857177734375,0.9246826171875,0.3016357421875,0.0296630859375,0.4451904296875,0.5262451171875,0.4166259765625,32.30590759635347
0.7357177734375,0.1746826171875,0.5516357421875,0.7796630859375,0.1951904296875,0.7762451171875,0.6666259765625,70.34074257030048
0.2357177734375,0.6746826171875,0.0516357421875,0.2796630859375,0.6951904296875,0.2762451171875,0.1666259765625,32.328920472213625
0.1732177734375,0.3621826171875,0.6141357421875,0.0921630859375,0.0076904296875,0.4637451171875,0.9791259765625,153.59453950993927
0.6732177734375,0.8621826171875,0.1141357421875,0.5921630859375,0.5076904296875,0.9637451171875,0.4791259765625,6.496898615918815
0.9232177734375,0.1121826171875,0.8641357421875,0.3421630859375,0.7576904296875,0.7137451171875,0.7291259765625,104.89712202688922
0.4232177734375,0.6121826171875,0.3641357421875,0.8421630859375,0.2576904296875,0.2137451171875,0.2291259765625,30.145545797129675
0.2982177734375,0.2371826171875,0.2391357421875,0.9671630859375,0.3826904296875,0.3387451171875,0.6041259765625,120.13985672676607
0.7982177734375,0.7371826171875,0.7391357421875,0.4671630859375,0.8826904296875,0.8387451171875,0.1041259765625,5.755741624127126
0.5482177734375,0.4871826171875,0.4891357421875,0.7171630859375,0.6326904296875,0.5887451171875,0.8541259765625,132.21239528171
0.0482177734375,0.9871826171875,0.9891357421875,0.2171630859375,0.1326904296875,0.0887451171875,0.3541259765625,30.472807069854348
0.0325927734375,0.1903076171875,0.6297607421875,0.2640380859375,0.9920654296875,0.1981201171875,0.8072509765625,208.73421443961905
0.5325927734375,0.6903076171875,0.1297607421875,0.7640380859375,0.4920654296875,0.6981201171875,0.3072509765625,32.16553002032004
0.7825927734375,0.4403076171875,0.8797607421875,0.0140380859375,0.2420654296875,0.9481201171875,0.5572509765625,8.204824941937916
0.2825927734375,0.9403076171875,0.3797607421875,0.5140380859375,0.7420654296875,0.4481201171875,0.0572509765625,10.663238764216416
0.4075927734375,0.3153076171875,0.0047607421875,0.6390380859375,0.6170654296875,0.0731201171875,0.6822509765625,127.9434251412611
0.9075927734375,0.8153076171875,0.5047607421875,0.1390380859375,0.1170654296875,0.5731201171875,0.1822509765625,12.7838525936039
0.6575927734375,0.0653076171875,0.2547607421875,0.8890380859375,0.3670654296875,0.8231201171875,0.9322509765625,115.82678672147362
0.1575927734375,0.5653076171875,0.7547607421875,0.3890380859375,0.8670654296875,0.3231201171875,0.4322509765625,84.50550623655678
0.2200927734375,0.3778076171875,0.3172607421875,0.2015380859375,0.4295654296875,0.3856201171875,0.7447509765625,142.87168730259498
0.7200927734375,0.8778076171875,0.8172607421875,0.7015380859375,0.9295654296875,0.8856201171875,0.2447509765625,9.171436015662811
0.9700927734375,0.1278076171875,0.0672607421875,0.4515380859375,0.6795654296875,0.6356201171875,0.9947509765625,214.84635848488568
0.4700927734375,0.6278076171875,0.5672607421875,0.9515380859375,0.1795654296875,0.1356201171875,0.4947509765625,55.31159650406164
0.3450927734375,0.0028076171875,0.9422607421875,0.8265380859375,0.0545654296875,0.2606201171875,0.8697509765625,148.95374287278023
0.8450927734375,0.5028076171875,0.4422607421875,0.3265380859375,0.5545654296875,0.7606201171875,0.3697509765625,30.27284146877917
0.5950927734375,0.2528076171875,0.6922607421875,0.5765380859375,0.8045654296875,0.5106201171875,0.6197509765625,121.6137862319019
0.0950927734375,0.7528076171875,0.1922607421875,0.0765380859375,0.3045654296875,0.0106201171875,0.1197509765625,16.613946989112083
0.0638427734375,0.2840576171875,0.8485107421875,0.9202880859375,0.7108154296875,0.7918701171875,0.2760009765625,24.796192904389525
0.5638427734375,0.7840576171875,0.3485107421875,0.4202880859375,0.2108154296875,0.2918701171875,0.7760009765625,86.49971307938776
0.8138427734375,0.0340576171875,0.5985107421875,0.6702880859375,0.4608154296875,0.0418701171875,0.0260009765625,6.980798053849201
0.3138427734375,0.5340576171875,0.0985107421875,0.1702880859375,0.9608154296875,0.5418701171875,0.5260009765625,95.44925871467778
0.4388427734375,0.1590576171875,0.4735107421875,0.0452880859375,0.8358154296875,0.9168701171875,0.1510009765625,5.346685651720594
0.9388427734375,0.6590576171875,0.9735107421875,0.5452880859375,0.3358154296875,0.4168701171875,0.6510009765625,62.66483382642486
0.6888427734375,0.4090576171875,0.2235107421875,0.2952880859375,0.0858154296875,0.1668701171875,0.4010009765625,37.465466431477786
0.1888427734375,0.9090576171875,0.7235107421875,0.7952880859375,0.5858154296875,0.6668701171875,0.9010009765625,95.90920641509294
0.1263427734375,0.0965576171875,0.1610107421875,0.6077880859375,0.1483154296875,0.6043701171875,0.2135009765625,19.768904528734865
0.6263427734375,0.5965576171875,0.6610107421875,0.1077880859375,0.6483154296875,0.1043701171875,0.7135009765625,82.64486181503857
0.8763427734375,0.3465576171875,0.4110107421875,0.8577880859375,0.8983154296875,0.3543701171875,0.4635009765625,97.11442098286436
0.3763427734375,0.8465576171875,0.9110107421875,0.3577880859375,0.3983154296875,0.8543701171875,0.9635009765625,32.74601735169745
0.2513427734375,0.4715576171875,0.5360107421875,0.4827880859375,0.2733154296875,0.7293701171875,0.3385009765625,29.895593126064774
0.7513427734375,0.9715576171875,0.0360107421875,0.9827880859375,0.7733154296875,0.2293701171875,0.8385009765625,129.06860321446806
0.5013427734375,0.2215576171875,0.7860107421875,0.2327880859375,0.5233154296875,0.4793701171875,0.0885009765625,13.789327518239002
0.0013427734375,0.7215576171875,0.2860107421875,0.7327880859375,0.0233154296875,0.9793701171875,0.5885009765625,5.204839060894497
0.0018310546875,0.0941162109375,0.6536865234375,0.8846435546875,0.6429443359375,0.3236083984375,0.5333251953125,121.4621911490973
0.5018310546875,0.5941162109375,0.1536865234375,0.3846435546875,0.1429443359375,0.8236083984375,0.0333251953125,1.4445955793496024
0.7518310546875,0.3441162109375,0.9036865234375,0.6346435546875,0.3929443359375,0.5736083984375,0.7833251953125,110.33347394238659
0.2518310546875,0.8441162109375,0.4036865234375,0.1346435546875,0.8929443359375,0.0736083984375,0.2833251953125,48.95534840033078
0.3768310546875,0.4691162109375,0.0286865234375,0.0096435546875,0.7679443359375,0.4486083984375,0.9083251953125,170.96713465065451
0.8768310546875,0.9691162109375,0.5286865234375,0.5096435546875,0.2679443359375,0.9486083984375,0.4083251953125,5.193517405904695
0.6268310546875,0.2191162109375,0.2786865234375,0.2596435546875,0.0179443359375,0.6986083984375,0.6583251953125,76.80202975301741
0.1268310546875,0.7191162109375,0.7786865234375,0.7596435546875,0.5179443359375,0.1986083984375,0.1583251953125,27.50597095336156
0.1893310546875,0.2816162109375,0.3411865234375,0.5721435546875,0.2054443359375,0.0111083984375,0.9708251953125,100.9192258579818
0.6893310546875,0.7816162109375,0.8411865234375,0.0721435546875,0.7054443359375,0.5111083984375,0.4708251953125,39.52208545900769
0.9393310546875,0.0316162109375,0.0911865234375,0.8221435546875,0.9554443359375,0.7611083984375,0.7208251953125,114.38504084150618
0.4393310546875,0.5316162109375,0.5911865234375,0.3221435546875,0.4554443359375,0.2611083984375,0.2208251953125,34.39444829361577
0.3143310546875,0.1566162109375,0.9661865234375,0.4471435546875,0.3304443359375,0.1361083984375,0.5958251953125,92.59268439440994
0.8143310546875,0.6566162109375,0.4661865234375,0.9471435546875,0.8304443359375,0.6361083984375,0.0958251953125,12.627346000362573
