dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,sum_sines
0.7679443359375,0.4569091796875,0.6307373046875,0.4466552734375,0.4246826171875,0.5565185546875,0.8746337890625,0.2684326171875,0.5203857421875,0.5982666015625,5.19074615033256
0.2679443359375,0.9569091796875,0.1307373046875,0.9466552734375,0.9246826171875,0.0565185546875,0.3746337890625,0.7684326171875,0.0203857421875,0.0982666015625,4.058347199705372
0.3929443359375,0.3319091796875,0.2557373046875,0.8216552734375,0.7996826171875,0.4315185546875,0.9996337890625,0.3934326171875,0.6453857421875,0.9732666015625,5.482245717327954
0.8929443359375,0.8319091796875,0.7557373046875,0.3216552734375,0.2996826171875,0.9315185546875,0.4996337890625,0.8934326171875,0.1453857421875,0.4732666015625,5.476848916623459
0.6429443359375,0.0819091796875,0.0057373046875,0.5716552734375,0.0496826171875,0.6815185546875,0.7496337890625,0.6434326171875,0.3953857421875,0.2232666015625,3.7956660209492297
0.1429443359375,0.5819091796875,0.5057373046875,0.0716552734375,0.5496826171875,0.1815185546875,0.2496337890625,0.1434326171875,0.8953857421875,0.7232666015625,3.7833422370820795
0.2054443359375,0.3944091796875,0.0682373046875,0.2591552734375,0.2371826171875,0.1190185546875,0.9371337890625,0.4559326171875,0.7078857421875,0.0357666015625,3.1985683766721973
0.7054443359375,0.8944091796875,0.5682373046875,0.7591552734375,0.7371826171875,0.6190185546875,0.4371337890625,0.9559326171875,0.2078857421875,0.5357666015625,5.864197035343132
0.9554443359375,0.1444091796875,0.3182373046875,0.0091552734375,0.9871826171875,0.8690185546875,0.6871337890625,0.7059326171875,0.4578857421875,0.7857666015625,5.313186347217877
0.4554443359375,0.6444091796875,0.8182373046875,0.5091552734375,0.4871826171875,0.3690185546875,0.1871337890625,0.2059326171875,0.9578857421875,0.2857666015625,4.577201849877602
0.3304443359375,0.0194091796875,0.6932373046875,0.6341552734375,0.3621826171875,0.2440185546875,0.5621337890625,0.5809326171875,0.3328857421875,0.6607666015625,4.193609964082241
0.8304443359375,0.5194091796875,0.1932373046875,0.1341552734375,0.8621826171875,0.7440185546875,0.0621337890625,0.0809326171875,0.8328857421875,0.1607666015625,4.039792372465991
0.5804443359375,0.2694091796875,0.9432373046875,0.8841552734375,0.6121826171875,0.9940185546875,0.8121337890625,0.3309326171875,0.5828857421875,0.4107666015625,5.810709401415085
0.0804443359375,0.7694091796875,0.4432373046875,0.3841552734375,0.1121826171875,0.4940185546875,0.3121337890625,0.8309326171875,0.0828857421875,0.9107666015625,4.084241449275798
0.1116943359375,0.3006591796875,0.5994873046875,0.6029052734375,0.8934326171875,0.7127685546875,0.0933837890625,0.3621826171875,0.2391357421875,0.4420166015625,4.084218209256186
0.6116943359375,0.8006591796875,0.0994873046875,0.1029052734375,0.3934326171875,0.2127685546875,0.5933837890625,0.8621826171875,0.7391357421875,0.9420166015625,4.889475059403972
0.8616943359375,0.0506591796875,0.8494873046875,0.8529052734375,0.1434326171875,0.4627685546875,0.3433837890625,0.6121826171875,0.9891357421875,0.6920166015625,5.288062499069581
0.3616943359375,0.5506591796875,0.3494873046875,0.3529052734375,0.6434326171875,0.9627685546875,0.8433837890625,0.1121826171875,0.4891357421875,0.1920166015625,4.505418467293041
0.4866943359375,0.1756591796875,0.2244873046875,0.4779052734375,0.5184326171875,0.5877685546875,0.4683837890625,0.7371826171875,0.8641357421875,0.8170166015625,4.988306363884476
0.9866943359375,0.6756591796875,0.7244873046875,0.9779052734375,0.0184326171875,0.0877685546875,0.9683837890625,0.2371826171875,0.3641357421875,0.3170166015625,4.784598369988198
0.7366943359375,0.4256591796875,0.4744873046875,0.2279052734375,0.2684326171875,0.3377685546875,0.2183837890625,0.4871826171875,0.1141357421875,0.0670166015625,3.2298320957241415
0.2366943359375,0.9256591796875,0.9744873046875,0.7279052734375,0.7684326171875,0.8377685546875,0.7183837890625,0.9871826171875,0.6141357421875,0.5670166015625,6.5704058913860175
0.1741943359375,0.1131591796875,0.4119873046875,0.9154052734375,0.4559326171875,0.9002685546875,0.4058837890625,0.6746826171875,0.8016357421875,0.1295166015625,4.570396994454145
0.6741943359375,0.6131591796875,0.9119873046875,0.4154052734375,0.9559326171875,0.4002685546875,0.9058837890625,0.1746826171875,0.3016357421875,0.6295166015625,5.447125474644715
0.9241943359375,0.3631591796875,0.1619873046875,0.6654052734375,0.7059326171875,0.1502685546875,0.1558837890625,0.4246826171875,0.0516357421875,0.8795166015625,4.119798516918625
0.4241943359375,0.8631591796875,0.6619873046875,0.1654052734375,0.2059326171875,0.6502685546875,0.6558837890625,0.9246826171875,0.5516357421875,0.3795166015625,5.063546774016486
0.2991943359375,0.4881591796875,0.7869873046875,0.0404052734375,0.0809326171875,0.7752685546875,0.0308837890625,0.2996826171875,0.1766357421875,0.5045166015625,3.278326224014852
0.7991943359375,0.9881591796875,0.2869873046875,0.5404052734375,0.5809326171875,0.2752685546875,0.5308837890625,0.7996826171875,0.6766357421875,0.0045166015625,5.0240865663127146
0.5491943359375,0.2381591796875,0.5369873046875,0.2904052734375,0.8309326171875,0.0252685546875,0.2808837890625,0.5496826171875,0.9266357421875,0.2545166015625,4.170634183060008
0.0491943359375,0.7381591796875,0.0369873046875,0.7904052734375,0.3309326171875,0.5252685546875,0.7808837890625,0.0496826171875,0.4266357421875,0.7545166015625,4.148406389619571
0.0335693359375,0.4412841796875,0.3338623046875,0.7435302734375,0.5340576171875,0.6346435546875,0.3277587890625,0.1590576171875,0.7235107421875,0.3326416015625,4.036040525403693
0.5335693359375,0.9412841796875,0.8338623046875,0.2435302734375,0.0340576171875,0.1346435546875,0.8277587890625,0.6590576171875,0.2235107421875,0.8326416015625,4.777030415435087
0.7835693359375,0.1912841796875,0.0838623046875,0.9935302734375,0.2840576171875,0.3846435546875,0.0777587890625,0.9090576171875,0.4735107421875,0.5826416015625,4.345986415791465
0.2835693359375,0.6912841796875,0.5838623046875,0.4935302734375,0.7840576171875,0.8846435546875,0.5777587890625,0.4090576171875,0.9735107421875,0.0826416015625,5.27545262464684
0.4085693359375,0.0662841796875,0.9588623046875,0.3685302734375,0.9090576171875,0.5096435546875,0.2027587890625,0.7840576171875,0.3485107421875,0.9576416015625,4.985972707672525
0.9085693359375,0.5662841796875,0.4588623046875,0.8685302734375,0.4090576171875,0.0096435546875,0.7027587890625,0.2840576171875,0.8485107421875,0.4576416015625,5.057530443527239
0.6585693359375,0.3162841796875,0.7088623046875,0.1185302734375,0.1590576171875,0.2596435546875,0.4527587890625,0.0340576171875,0.5985107421875,0.2076416015625,3.3484350652331196
0.1585693359375,0.8162841796875,0.2088623046875,0.6185302734375,0.6590576171875,0.7596435546875,0.9527587890625,0.5340576171875,0.0985107421875,0.7076416015625,5.047174178608722
0.2210693359375,0.1287841796875,0.6463623046875,0.8060302734375,0.0965576171875,0.9471435546875,0.1402587890625,0.8465576171875,0.2860107421875,0.0201416015625,3.7707616161988606
0.7210693359375,0.6287841796875,0.1463623046875,0.3060302734375,0.5965576171875,0.4471435546875,0.6402587890625,0.3465576171875,0.7860107421875,0.5201416015625,4.831263795530057
0.9710693359375,0.3787841796875,0.8963623046875,0.5560302734375,0.8465576171875,0.1971435546875,0.3902587890625,0.0965576171875,0.5360107421875,0.7701416015625,5.132815641438693
0.4710693359375,0.8787841796875,0.3963623046875,0.0560302734375,0.3465576171875,0.6971435546875,0.8902587890625,0.5965576171875,0.0360107421875,0.2701416015625,4.289465173376075
0.3460693359375,0.2537841796875,0.0213623046875,0.1810302734375,0.4715576171875,0.8221435546875,0.2652587890625,0.2215576171875,0.6610107421875,0.6451416015625,3.675691348875516
0.8460693359375,0.7537841796875,0.5213623046875,0.6810302734375,0.9715576171875,0.3221435546875,0.7652587890625,0.7215576171875,0.1610107421875,0.1451416015625,5.361331730891616
0.5960693359375,0.0037841796875,0.2713623046875,0.4310302734375,0.7215576171875,0.0721435546875,0.0152587890625,0.9715576171875,0.4110107421875,0.3951416015625,3.609163672578885
0.0960693359375,0.5037841796875,0.7713623046875,0.9310302734375,0.2215576171875,0.5721435546875,0.5152587890625,0.4715576171875,0.9110107421875,0.8951416015625,5.356653445573528
0.0648193359375,0.0350341796875,0.1776123046875,0.0872802734375,0.7528076171875,0.3533935546875,0.8590087890625,0.9403076171875,0.7547607421875,0.4888916015625,4.113121434492538
0.5648193359375,0.5350341796875,0.6776123046875,0.5872802734375,0.2528076171875,0.8533935546875,0.3590087890625,0.4403076171875,0.2547607421875,0.9888916015625,5.0948017359563345
0.8148193359375,0.2850341796875,0.4276123046875,0.3372802734375,0.0028076171875,0.6033935546875,0.6090087890625,0.1903076171875,0.0047607421875,0.7388916015625,3.7641060953027403
0.3148193359375,0.7850341796875,0.9276123046875,0.8372802734375,0.5028076171875,0.1033935546875,0.1090087890625,0.6903076171875,0.5047607421875,0.2388916015625,4.610397624895117
0.4398193359375,0.4100341796875,0.5526123046875,0.9622802734375,0.6278076171875,0.4783935546875,0.7340087890625,0.0653076171875,0.1297607421875,0.8638916015625,4.842437366016693
0.9398193359375,0.9100341796875,0.0526123046875,0.4622802734375,0.1278076171875,0.9783935546875,0.2340087890625,0.5653076171875,0.6297607421875,0.3638916015625,4.765035518002358
0.6898193359375,0.1600341796875,0.8026123046875,0.7122802734375,0.3778076171875,0.7283935546875,0.9840087890625,0.8153076171875,0.8797607421875,0.1138916015625,5.647932248694828
0.1898193359375,0.6600341796875,0.3026123046875,0.2122802734375,0.8778076171875,0.2283935546875,0.4840087890625,0.3153076171875,0.3797607421875,0.6138916015625,4.028474223534607
0.1273193359375,0.3475341796875,0.8651123046875,0.3997802734375,0.3153076171875,0.0408935546875,0.6715087890625,0.0028076171875,0.1922607421875,0.1763916015625,2.960463529386413
0.6273193359375,0.8475341796875,0.3651123046875,0.8997802734375,0.8153076171875,0.5408935546875,0.1715087890625,0.5028076171875,0.6922607421875,0.6763916015625,5.636529610498523
0.8773193359375,0.0975341796875,0.6151123046875,0.1497802734375,0.5653076171875,0.7908935546875,0.9215087890625,0.7528076171875,0.9422607421875,0.9263916015625,5.927888406847853
0.3773193359375,0.5975341796875,0.1151123046875,0.6497802734375,0.0653076171875,0.2908935546875,0.4215087890625,0.2528076171875,0.4422607421875,0.4263916015625,3.503807542600442
0.2523193359375,0.2225341796875,0.4901123046875,0.5247802734375,0.1903076171875,0.1658935546875,0.7965087890625,0.8778076171875,0.8172607421875,0.5513916015625,4.533801957699921
0.7523193359375,0.7225341796875,0.9901123046875,0.0247802734375,0.6903076171875,0.6658935546875,0.2965087890625,0.3778076171875,0.3172607421875,0.0513916015625,4.484424380636082
0.5023193359375,0.4725341796875,0.2401123046875,0.7747802734375,0.9403076171875,0.9158935546875,0.5465087890625,0.1278076171875,0.0672607421875,0.3013916015625,4.486048376718859
0.0023193359375,0.9725341796875,0.7401123046875,0.2747802734375,0.4403076171875,0.4158935546875,0.0465087890625,0.6278076171875,0.5672607421875,0.8013916015625,4.494079145416033
0.0032958984375,0.2196044921875,0.1317138671875,0.3870849609375,0.3729248046875,0.1024169921875,0.1568603515625,0.2459716796875,0.7869873046875,0.0816650390625,2.3860629639460025
0.5032958984375,0.7196044921875,0.6317138671875,0.8870849609375,0.8729248046875,0.6024169921875,0.6568603515625,0.7459716796875,0.2869873046875,0.5816650390625,5.961811619233839
0.7532958984375,0.4696044921875,0.3817138671875,0.1370849609375,0.6229248046875,0.8524169921875,0.4068603515625,0.9959716796875,0.0369873046875,0.8316650390625,4.993082780899461
0.2532958984375,0.9696044921875,0.8817138671875,0.6370849609375,0.1229248046875,0.3524169921875,0.9068603515625,0.4959716796875,0.5369873046875,0.3316650390625,5.010352147162601
0.3782958984375,0.3446044921875,0.5067138671875,0.5120849609375,0.2479248046875,0.2274169921875,0.2818603515625,0.8709716796875,0.1619873046875,0.7066650390625,4.006997915819045
0.8782958984375,0.8446044921875,0.0067138671875,0.0120849609375,0.7479248046875,0.7274169921875,0.7818603515625,0.3709716796875,0.6619873046875,0.2066650390625,4.768225116097294
0.6282958984375,0.0946044921875,0.7567138671875,0.7620849609375,0.9979248046875,0.9774169921875,0.0318603515625,0.1209716796875,0.9119873046875,0.4566650390625,5.112812179253554
0.1282958984375,0.5946044921875,0.2567138671875,0.2620849609375,0.4979248046875,0.4774169921875,0.5318603515625,0.6209716796875,0.4119873046875,0.9566650390625,4.444882433426373
0.1907958984375,0.4071044921875,0.8192138671875,0.0745849609375,0.8104248046875,0.2899169921875,0.3443603515625,0.8084716796875,0.2244873046875,0.2691650390625,3.950530748718702
0.6907958984375,0.9071044921875,0.3192138671875,0.5745849609375,0.3104248046875,0.7899169921875,0.8443603515625,0.3084716796875,0.7244873046875,0.7691650390625,5.7073752222157985
0.9407958984375,0.1571044921875,0.5692138671875,0.3245849609375,0.0604248046875,0.5399169921875,0.0943603515625,0.0584716796875,0.9744873046875,0.5191650390625,3.8730527841768505
0.4407958984375,0.6571044921875,0.0692138671875,0.8245849609375,0.5604248046875,0.0399169921875,0.5943603515625,0.5584716796875,0.4744873046875,0.0191650390625,3.978279380561254
0.3157958984375,0.0321044921875,0.4442138671875,0.9495849609375,0.6854248046875,0.4149169921875,0.2193603515625,0.1834716796875,0.8494873046875,0.8941650390625,4.552388062012078
0.8157958984375,0.5321044921875,0.9442138671875,0.4495849609375,0.1854248046875,0.9149169921875,0.7193603515625,0.6834716796875,0.3494873046875,0.3941650390625,5.473969165590383
0.5657958984375,0.2821044921875,0.1942138671875,0.6995849609375,0.4354248046875,0.6649169921875,0.4693603515625,0.9334716796875,0.0994873046875,0.1441650390625,4.189146218754028
0.0657958984375,0.7821044921875,0.6942138671875,0.1995849609375,0.9354248046875,0.1649169921875,0.9693603515625,0.4334716796875,0.5994873046875,0.6441650390625,4.986886257143014
0.0970458984375,0.2508544921875,0.3504638671875,0.7933349609375,0.0916748046875,0.8836669921875,0.6256103515625,0.9022216796875,0.6932373046875,0.2379150390625,4.510777776938253
0.5970458984375,0.7508544921875,0.8504638671875,0.2933349609375,0.5916748046875,0.3836669921875,0.1256103515625,0.4022216796875,0.1932373046875,0.7379150390625,4.5988014017906735
0.8470458984375,0.0008544921875,0.1004638671875,0.5433349609375,0.8416748046875,0.1336669921875,0.8756103515625,0.1522216796875,0.4432373046875,0.9879150390625,4.429815167497424
0.3470458984375,0.5008544921875,0.6004638671875,0.0433349609375,0.3416748046875,0.6336669921875,0.3756103515625,0.6522216796875,0.9432373046875,0.4879150390625,4.6078549734878065
0.4720458984375,0.1258544921875,0.9754638671875,0.1683349609375,0.4666748046875,0.7586669921875,0.7506103515625,0.0272216796875,0.3182373046875,0.6129150390625,4.311059588780466
0.9720458984375,0.6258544921875,0.4754638671875,0.6683349609375,0.9666748046875,0.2586669921875,0.2506103515625,0.5272216796875,0.8182373046875,0.1129150390625,5.16180196753563
0.7220458984375,0.3758544921875,0.7254638671875,0.4183349609375,0.7166748046875,0.0086669921875,0.5006103515625,0.7772216796875,0.5682373046875,0.3629150390625,4.837669815040429
0.2220458984375,0.8758544921875,0.2254638671875,0.9183349609375,0.2166748046875,0.5086669921875,0.0006103515625,0.2772216796875,0.0682373046875,0.8629150390625,3.8106842277980997
0.1595458984375,0.0633544921875,0.6629638671875,0.7308349609375,0.5291748046875,0.6961669921875,0.8131103515625,0.0897216796875,0.2557373046875,0.4254150390625,4.132918957245682
0.6595458984375,0.5633544921875,0.1629638671875,0.2308349609375,0.0291748046875,0.1961669921875,0.3131103515625,0.5897216796875,0.7557373046875,0.9254150390625,4.110744142589962
0.9095458984375,0.3133544921875,0.9129638671875,0.9808349609375,0.2791748046875,0.4461669921875,0.5631103515625,0.8397216796875,0.5057373046875,0.6754150390625,5.8147814648652565
0.4095458984375,0.8133544921875,0.4129638671875,0.4808349609375,0.7791748046875,0.9461669921875,0.0631103515625,0.3397216796875,0.0057373046875,0.1754150390625,4.0790539807690775
0.2845458984375,0.4383544921875,0.0379638671875,0.3558349609375,0.9041748046875,0.5711669921875,0.6881103515625,0.9647216796875,0.6307373046875,0.8004150390625,5.182383608206145
0.7845458984375,0.9383544921875,0.5379638671875,0.8558349609375,0.4041748046875,0.0711669921875,0.1881103515625,0.4647216796875,0.1307373046875,0.3004150390625,4.3064234032269075
0.5345458984375,0.1883544921875,0.2879638671875,0.1058349609375,0.1541748046875,0.3211669921875,0.9381103515625,0.2147216796875,0.3807373046875,0.0504150390625,2.9970863768448193
0.0345458984375,0.6883544921875,0.7879638671875,0.6058349609375,0.6541748046875,0.8211669921875,0.4381103515625,0.7147216796875,0.8807373046875,0.5504150390625,5.662505401049837
0.0501708984375,0.4852294921875,0.5848388671875,0.9339599609375,0.4822998046875,0.9617919921875,0.8912353515625,0.5740966796875,0.2088623046875,0.0972900390625,4.782052079358076
0.5501708984375,0.9852294921875,0.0848388671875,0.4339599609375,0.9822998046875,0.4617919921875,0.3912353515625,0.0740966796875,0.7088623046875,0.5972900390625,4.807499263761329
0.8001708984375,0.2352294921875,0.8348388671875,0.6839599609375,0.7322998046875,0.2117919921875,0.6412353515625,0.3240966796875,0.9588623046875,0.8472900390625,5.687056867208883
0.3001708984375,0.7352294921875,0.3348388671875,0.1839599609375,0.2322998046875,0.7117919921875,0.1412353515625,0.8240966796875,0.4588623046875,0.3472900390625,4.0193699202456665
0.4251708984375,0.1102294921875,0.2098388671875,0.0589599609375,0.1072998046875,0.8367919921875,0.5162353515625,0.4490966796875,0.8338623046875,0.7222900390625,3.9687016765894754
0.9251708984375,0.6102294921875,0.7098388671875,0.5589599609375,0.6072998046875,0.3367919921875,0.0162353515625,0.9490966796875,0.3338623046875,0.2222900390625,4.832191395063924
0.6751708984375,0.3602294921875,0.4598388671875,0.3089599609375,0.8572998046875,0.0867919921875,0.7662353515625,0.6990966796875,0.0838623046875,0.4722900390625,4.443797641469262
0.1751708984375,0.8602294921875,0.9598388671875,0.8089599609375,0.3572998046875,0.5867919921875,0.2662353515625,0.1990966796875,0.5838623046875,0.9722900390625,5.216689720548
0.2376708984375,0.1727294921875,0.3973388671875,0.6214599609375,0.9197998046875,0.6492919921875,0.5787353515625,0.3865966796875,0.7713623046875,0.2847900390625,4.678675799360761
0.7376708984375,0.6727294921875,0.8973388671875,0.1214599609375,0.4197998046875,0.1492919921875,0.0787353515625,0.8865966796875,0.2713623046875,0.7847900390625,4.583136368142799
0.9876708984375,0.4227294921875,0.1473388671875,0.8714599609375,0.1697998046875,0.3992919921875,0.8287353515625,0.6365966796875,0.0213623046875,0.5347900390625,4.577384604796721
0.4876708984375,0.9227294921875,0.6473388671875,0.3714599609375,0.6697998046875,0.8992919921875,0.3287353515625,0.1365966796875,0.5213623046875,0.0347900390625,4.6274430418854955
0.3626708984375,0.2977294921875,0.7723388671875,0.4964599609375,0.5447998046875,0.5242919921875,0.9537353515625,0.5115966796875,0.1463623046875,0.9097900390625,5.081466309582303
0.8626708984375,0.7977294921875,0.2723388671875,0.9964599609375,0.0447998046875,0.0242919921875,0.4537353515625,0.0115966796875,0.6463623046875,0.4097900390625,4.103592758228312
0.6126708984375,0.0477294921875,0.5223388671875,0.2464599609375,0.2947998046875,0.2742919921875,0.7037353515625,0.2615966796875,0.8963623046875,0.1597900390625,3.7729254710111553
0.1126708984375,0.5477294921875,0.0223388671875,0.7464599609375,0.7947998046875,0.7742919921875,0.2037353515625,0.7615966796875,0.3963623046875,0.6597900390625,4.6389205910570075
0.0814208984375,0.0164794921875,0.9285888671875,0.2777099609375,0.2010498046875,0.0555419921875,0.4224853515625,0.2928466796875,0.3026123046875,0.1910400390625,2.6145531989703303
0.5814208984375,0.5164794921875,0.4285888671875,0.7777099609375,0.7010498046875,0.5555419921875,0.9224853515625,0.7928466796875,0.8026123046875,0.6910400390625,6.198666680984972
0.8314208984375,0.2664794921875,0.6785888671875,0.0277099609375,0.9510498046875,0.8055419921875,0.1724853515625,0.5428466796875,0.5526123046875,0.9410400390625,5.2141502851278405
0.3314208984375,0.7664794921875,0.1785888671875,0.5277099609375,0.4510498046875,0.3055419921875,0.6724853515625,0.0428466796875,0.0526123046875,0.4410400390625,3.5821423220510513
0.4564208984375,0.3914794921875,0.3035888671875,0.6527099609375,0.3260498046875,0.1805419921875,0.0474853515625,0.6678466796875,0.6776123046875,0.5660400390625,4.058442046823402
0.9564208984375,0.8914794921875,0.8035888671875,0.1527099609375,0.8260498046875,0.6805419921875,0.5474853515625,0.1678466796875,0.1776123046875,0.0660400390625,4.761852261638399
0.7064208984375,0.1414794921875,0.0535888671875,0.9027099609375,0.5760498046875,0.9305419921875,0.2974853515625,0.4178466796875,0.4276123046875,0.3160400390625,4.399769168410719
0.2064208984375,0.6414794921875,0.5535888671875,0.4027099609375,0.0760498046875,0.4305419921875,0.7974853515625,0.9178466796875,0.9276123046875,0.8160400390625,5.252861747399126
0.1439208984375,0.3289794921875,0.1160888671875,0.2152099609375,0.6385498046875,0.3680419921875,0.1099853515625,0.7303466796875,0.7401123046875,0.3785400390625,3.5725304583076998
0.6439208984375,0.8289794921875,0.6160888671875,0.7152099609375,0.1385498046875,0.8680419921875,0.6099853515625,0.2303466796875,0.2401123046875,0.8785400390625,5.281163455576375
0.8939208984375,0.0789794921875,0.3660888671875,0.4652099609375,0.3885498046875,0.6180419921875,0.3599853515625,0.4803466796875,0.4901123046875,0.6285400390625,4.496331492217844
0.3939208984375,0.5789794921875,0.8660888671875,0.9652099609375,0.8885498046875,0.1180419921875,0.8599853515625,0.9803466796875,0.9901123046875,0.1285400390625,5.961675145730393
0.2689208984375,0.2039794921875,0.7410888671875,0.8402099609375,0.7635498046875,0.4930419921875,0.4849853515625,0.3553466796875,0.3651123046875,0.7535400390625,4.908321618791065
0.7689208984375,0.7039794921875,0.2410888671875,0.3402099609375,0.2635498046875,0.9930419921875,0.9849853515625,0.8553466796875,0.8651123046875,0.2535400390625,5.613325059184371
0.5189208984375,0.4539794921875,0.9910888671875,0.5902099609375,0.0135498046875,0.7430419921875,0.2349853515625,0.6053466796875,0.6151123046875,0.0035400390625,4.400193993726761
0.0189208984375,0.9539794921875,0.4910888671875,0.0902099609375,0.5135498046875,0.2430419921875,0.7349853515625,0.1053466796875,0.1151123046875,0.5035400390625,3.5013618801062547
0.0267333984375,0.3680419921875,0.9520263671875,0.7073974609375,0.9744873046875,0.4071044921875,0.5084228515625,0.0350341796875,0.4666748046875,0.0426025390625,4.088672095759603
0.5267333984375,0.8680419921875,0.4520263671875,0.2073974609375,0.4744873046875,0.9071044921875,0.0084228515625,0.5350341796875,0.9666748046875,0.5426025390625,5.010747074856204
0.7767333984375,0.1180419921875,0.7020263671875,0.9573974609375,0.2244873046875,0.6571044921875,0.7584228515625,0.7850341796875,0.7166748046875,0.7926025390625,5.879307824492991
0.2767333984375,0.6180419921875,0.2020263671875,0.4573974609375,0.7244873046875,0.1571044921875,0.2584228515625,0.2850341796875,0.2166748046875,0.2926025390625,3.3543102128950104
0.4017333984375,0.2430419921875,0.3270263671875,0.3323974609375,0.5994873046875,0.2821044921875,0.8834228515625,0.9100341796875,0.5916748046875,0.6676025390625,4.86110295885562
0.9017333984375,0.7430419921875,0.8270263671875,0.8323974609375,0.0994873046875,0.7821044921875,0.3834228515625,0.4100341796875,0.0916748046875,0.1676025390625,4.771603251129799
0.6517333984375,0.4930419921875,0.0770263671875,0.0823974609375,0.3494873046875,0.5321044921875,0.6334228515625,0.1600341796875,0.3416748046875,0.4176025390625,3.5807865529838145
0.1517333984375,0.9930419921875,0.5770263671875,0.5823974609375,0.8494873046875,0.0321044921875,0.1334228515625,0.6600341796875,0.8416748046875,0.9176025390625,5.153523953077294
0.2142333984375,0.0555419921875,0.0145263671875,0.7698974609375,0.4119873046875,0.2196044921875,0.9459228515625,0.9725341796875,0.5291748046875,0.3551025390625,4.086834569711851
0.7142333984375,0.5555419921875,0.5145263671875,0.2698974609375,0.9119873046875,0.7196044921875,0.4459228515625,0.4725341796875,0.0291748046875,0.8551025390625,5.061250353205594
0.9642333984375,0.3055419921875,0.2645263671875,0.5198974609375,0.6619873046875,0.9696044921875,0.6959228515625,0.2225341796875,0.2791748046875,0.6051025390625,5.026218114288731
0.4642333984375,0.8055419921875,0.7645263671875,0.0198974609375,0.1619873046875,0.4696044921875,0.1959228515625,0.7225341796875,0.7791748046875,0.1051025390625,4.15840975821259
0.3392333984375,0.4305419921875,0.6395263671875,0.1448974609375,0.0369873046875,0.0946044921875,0.5709228515625,0.0975341796875,0.4041748046875,0.9801025390625,3.4843794732007742
0.8392333984375,0.9305419921875,0.1395263671875,0.6448974609375,0.5369873046875,0.5946044921875,0.0709228515625,0.5975341796875,0.9041748046875,0.4801025390625,5.239250822371208
0.5892333984375,0.1805419921875,0.8895263671875,0.3948974609375,0.7869873046875,0.8446044921875,0.8209228515625,0.8475341796875,0.6541748046875,0.2301025390625,5.670719666656859
0.0892333984375,0.6805419921875,0.3895263671875,0.8948974609375,0.2869873046875,0.3446044921875,0.3209228515625,0.3475341796875,0.1541748046875,0.7301025390625,3.9756467774301756
0.1204833984375,0.1492919921875,0.5457763671875,0.1136474609375,0.6932373046875,0.5633544921875,0.0396728515625,0.8162841796875,0.0604248046875,0.1363525390625,3.039057557189626
0.6204833984375,0.6492919921875,0.0457763671875,0.6136474609375,0.1932373046875,0.0633544921875,0.5396728515625,0.3162841796875,0.5604248046875,0.6363525390625,4.013718369965083
0.8704833984375,0.3992919921875,0.7957763671875,0.3636474609375,0.4432373046875,0.3133544921875,0.2896728515625,0.0662841796875,0.8104248046875,0.8863525390625,4.811842187509949
0.3704833984375,0.8992919921875,0.2957763671875,0.8636474609375,0.9432373046875,0.8133544921875,0.7896728515625,0.5662841796875,0.3104248046875,0.3863525390625,5.661610172662147
0.4954833984375,0.2742919921875,0.1707763671875,0.9886474609375,0.8182373046875,0.6883544921875,0.4146728515625,0.1912841796875,0.9354248046875,0.5113525390625,5.003981197145798
0.9954833984375,0.7742919921875,0.6707763671875,0.4886474609375,0.3182373046875,0.1883544921875,0.9146728515625,0.6912841796875,0.4354248046875,0.0113525390625,4.992432199520896
0.7454833984375,0.0242919921875,0.4207763671875,0.7386474609375,0.0682373046875,0.4383544921875,0.1646728515625,0.9412841796875,0.1854248046875,0.2613525390625,3.6920047734617354
0.2454833984375,0.5242919921875,0.9207763671875,0.2386474609375,0.5682373046875,0.9383544921875,0.6646728515625,0.4412841796875,0.6854248046875,0.7613525390625,5.487625294540791
0.1829833984375,0.4617919921875,0.4832763671875,0.4261474609375,0.1307373046875,0.7508544921875,0.4771728515625,0.1287841796875,0.9979248046875,0.4488525390625,4.180172825012345
0.6829833984375,0.9617919921875,0.9832763671875,0.9261474609375,0.6307373046875,0.2508544921875,0.9771728515625,0.6287841796875,0.4979248046875,0.9488525390625,6.628360961346988
0.9329833984375,0.2117919921875,0.2332763671875,0.1761474609375,0.8807373046875,0.0008544921875,0.2271728515625,0.8787841796875,0.2479248046875,0.6988525390625,4.075999359532188
0.4329833984375,0.7117919921875,0.7332763671875,0.6761474609375,0.3807373046875,0.5008544921875,0.7271728515625,0.3787841796875,0.7479248046875,0.1988525390625,5.131867901415248
0.3079833984375,0.0867919921875,0.8582763671875,0.5511474609375,0.2557373046875,0.8758544921875,0.1021728515625,0.7537841796875,0.1229248046875,0.8238525390625,4.334034392234899
0.8079833984375,0.5867919921875,0.3582763671875,0.0511474609375,0.7557373046875,0.3758544921875,0.6021728515625,0.2537841796875,0.6229248046875,0.3238525390625,4.450403917672379
0.5579833984375,0.3367919921875,0.6082763671875,0.8011474609375,0.5057373046875,0.1258544921875,0.3521728515625,0.0037841796875,0.8729248046875,0.0738525390625,3.9482409160607843
0.0579833984375,0.8367919921875,0.1082763671875,0.3011474609375,0.0057373046875,0.6258544921875,0.8521728515625,0.5037841796875,0.3729248046875,0.5738525390625,3.9393253729639053
