dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,sum_sines
0.1195068359375,0.9022216796875,0.0916748046875,0.2200927734375,0.6199951171875,0.8768310546875,0.1636962890625,0.3074951171875,3.029180663903112
0.0882568359375,0.4334716796875,0.9979248046875,0.7513427734375,0.4012451171875,0.1580810546875,0.4449462890625,0.7762451171875,3.7101376234312466
0.5882568359375,0.9334716796875,0.4979248046875,0.2513427734375,0.9012451171875,0.6580810546875,0.9449462890625,0.2762451171875,4.56382100629888
0.8382568359375,0.1834716796875,0.7479248046875,0.5013427734375,0.6512451171875,0.9080810546875,0.1949462890625,0.0262451171875,3.7011026088021324
0.3382568359375,0.6834716796875,0.2479248046875,0.0013427734375,0.1512451171875,0.4080810546875,0.6949462890625,0.5262451171875,2.900219515425192
0.4632568359375,0.0584716796875,0.3729248046875,0.1263427734375,0.0262451171875,0.0330810546875,0.0699462890625,0.1512451171875,1.2755256298220672
0.9632568359375,0.5584716796875,0.8729248046875,0.6263427734375,0.5262451171875,0.5330810546875,0.5699462890625,0.6512451171875,4.859586445015923
0.7132568359375,0.3084716796875,0.1229248046875,0.3763427734375,0.7762451171875,0.7830810546875,0.3199462890625,0.9012451171875,3.952727468863892
0.2132568359375,0.8084716796875,0.6229248046875,0.8763427734375,0.2762451171875,0.2830810546875,0.8199462890625,0.4012451171875,3.960427770142199
0.1507568359375,0.2459716796875,0.0604248046875,0.6888427734375,0.9637451171875,0.4705810546875,0.0074462890625,0.2137451171875,2.584023057838239
0.6507568359375,0.7459716796875,0.5604248046875,0.1888427734375,0.4637451171875,0.9705810546875,0.5074462890625,0.7137451171875,4.41687405162784
0.9007568359375,0.4959716796875,0.3104248046875,0.9388427734375,0.2137451171875,0.7205810546875,0.2574462890625,0.9637451171875,4.319910046909908
0.4007568359375,0.9959716796875,0.8104248046875,0.4388427734375,0.7137451171875,0.2205810546875,0.7574462890625,0.4637451171875,4.386710133554479
0.2757568359375,0.3709716796875,0.6854248046875,0.3138427734375,0.5887451171875,0.3455810546875,0.3824462890625,0.8387451171875,3.58757172427627
0.7757568359375,0.8709716796875,0.1854248046875,0.8138427734375,0.0887451171875,0.8455810546875,0.8824462890625,0.3387451171875,4.318091529735371
0.5257568359375,0.1209716796875,0.9354248046875,0.0638427734375,0.3387451171875,0.5955810546875,0.1324462890625,0.0887451171875,2.6051770038918836
0.0257568359375,0.6209716796875,0.4354248046875,0.5638427734375,0.8387451171875,0.0955810546875,0.6324462890625,0.5887451171875,3.549491434193895
0.0179443359375,0.2069091796875,0.8807373046875,0.1966552734375,0.6746826171875,0.3065185546875,0.6246337890625,0.5184326171875,3.196688351670475
0.5179443359375,0.7069091796875,0.3807373046875,0.6966552734375,0.1746826171875,0.8065185546875,0.1246337890625,0.0184326171875,3.1962637004947716
0.7679443359375,0.4569091796875,0.6307373046875,0.4466552734375,0.4246826171875,0.5565185546875,0.8746337890625,0.2684326171875,4.130320304631356
0.2679443359375,0.9569091796875,0.1307373046875,0.9466552734375,0.9246826171875,0.0565185546875,0.3746337890625,0.7684326171875,3.939854340605905
0.3929443359375,0.3319091796875,0.2557373046875,0.8216552734375,0.7996826171875,0.4315185546875,0.9996337890625,0.3934326171875,4.054011159715781
0.8929443359375,0.8319091796875,0.7557373046875,0.3216552734375,0.2996826171875,0.9315185546875,0.4996337890625,0.8934326171875,4.876178541238399
0.6429443359375,0.0819091796875,0.0057373046875,0.5716552734375,0.0496826171875,0.6815185546875,0.7496337890625,0.6434326171875,3.1890855008497727
0.1429443359375,0.5819091796875,0.5057373046875,0.0716552734375,0.5496826171875,0.1815185546875,0.2496337890625,0.1434326171875,2.3410549256343605
0.2054443359375,0.3944091796875,0.0682373046875,0.2591552734375,0.2371826171875,0.1190185546875,0.9371337890625,0.4559326171875,2.512580457539131
0.7054443359375,0.8944091796875,0.5682373046875,0.7591552734375,0.7371826171875,0.6190185546875,0.4371337890625,0.9559326171875,5.147305036547173
0.9554443359375,0.1444091796875,0.3182373046875,0.0091552734375,0.9871826171875,0.8690185546875,0.6871337890625,0.7059326171875,4.163766458765092
0.4554443359375,0.6444091796875,0.8182373046875,0.5091552734375,0.4871826171875,0.3690185546875,0.1871337890625,0.2059326171875,3.477331633981518
0.3304443359375,0.0194091796875,0.6932373046875,0.6341552734375,0.3621826171875,0.2440185546875,0.5621337890625,0.5809326171875,3.2531159733735433
0.8304443359375,0.5194091796875,0.1932373046875,0.1341552734375,0.8621826171875,0.7440185546875,0.0621337890625,0.0809326171875,3.1398415894652176
0.5804443359375,0.2694091796875,0.9432373046875,0.8841552734375,0.6121826171875,0.9940185546875,0.8121337890625,0.3309326171875,4.860961657207147
0.0804443359375,0.7694091796875,0.4432373046875,0.3841552734375,0.1121826171875,0.4940185546875,0.3121337890625,0.8309326171875,3.211476573199991
0.1116943359375,0.3006591796875,0.5994873046875,0.6029052734375,0.8934326171875,0.7127685546875,0.0933837890625,0.3621826171875,3.4195920365656254
0.6116943359375,0.8006591796875,0.0994873046875,0.1029052734375,0.3934326171875,0.2127685546875,0.5933837890625,0.8621826171875,3.407079801732938
0.8616943359375,0.0506591796875,0.8494873046875,0.8529052734375,0.1434326171875,0.4627685546875,0.3433837890625,0.6121826171875,3.814419859349865
0.3616943359375,0.5506591796875,0.3494873046875,0.3529052734375,0.6434326171875,0.9627685546875,0.8433837890625,0.1121826171875,3.844716496963426
0.4866943359375,0.1756591796875,0.2244873046875,0.4779052734375,0.5184326171875,0.5877685546875,0.4683837890625,0.7371826171875,3.498664735495364
0.9866943359375,0.6756591796875,0.7244873046875,0.9779052734375,0.0184326171875,0.0877685546875,0.9683837890625,0.2371826171875,4.116723315050255
0.7366943359375,0.4256591796875,0.4744873046875,0.2279052734375,0.2684326171875,0.3377685546875,0.2183837890625,0.4871826171875,3.048977550893193
0.2366943359375,0.9256591796875,0.9744873046875,0.7279052734375,0.7684326171875,0.8377685546875,0.7183837890625,0.9871826171875,5.457035562456859
0.1741943359375,0.1131591796875,0.4119873046875,0.9154052734375,0.4559326171875,0.9002685546875,0.4058837890625,0.6746826171875,3.7227474231814472
0.6741943359375,0.6131591796875,0.9119873046875,0.4154052734375,0.9559326171875,0.4002685546875,0.9058837890625,0.1746826171875,4.561288889947737
0.9241943359375,0.3631591796875,0.1619873046875,0.6654052734375,0.7059326171875,0.1502685546875,0.1558837890625,0.4246826171875,3.297754926311634
0.4241943359375,0.8631591796875,0.6619873046875,0.1654052734375,0.2059326171875,0.6502685546875,0.6558837890625,0.9246826171875,4.168994223586203
0.2991943359375,0.4881591796875,0.7869873046875,0.0404052734375,0.0809326171875,0.7752685546875,0.0308837890625,0.2996826171875,2.61922323548277
0.7991943359375,0.9881591796875,0.2869873046875,0.5404052734375,0.5809326171875,0.2752685546875,0.5308837890625,0.7996826171875,4.393396464656002
0.5491943359375,0.2381591796875,0.5369873046875,0.2904052734375,0.8309326171875,0.0252685546875,0.2808837890625,0.5496826171875,3.119252430227296
0.0491943359375,0.7381591796875,0.0369873046875,0.7904052734375,0.3309326171875,0.5252685546875,0.7808837890625,0.0496826171875,3.0496593923861757
0.0335693359375,0.4412841796875,0.3338623046875,0.7435302734375,0.5340576171875,0.6346435546875,0.3277587890625,0.1590576171875,3.047479564494031
0.5335693359375,0.9412841796875,0.8338623046875,0.2435302734375,0.0340576171875,0.1346435546875,0.8277587890625,0.6590576171875,3.815664472682611
0.7835693359375,0.1912841796875,0.0838623046875,0.9935302734375,0.2840576171875,0.3846435546875,0.0777587890625,0.9090576171875,3.339741238224497
0.2835693359375,0.6912841796875,0.5838623046875,0.4935302734375,0.7840576171875,0.8846435546875,0.5777587890625,0.4090576171875,4.366039812926641
0.4085693359375,0.0662841796875,0.9588623046875,0.3685302734375,0.9090576171875,0.5096435546875,0.2027587890625,0.7840576171875,3.826637545378501
0.9085693359375,0.5662841796875,0.4588623046875,0.8685302734375,0.4090576171875,0.0096435546875,0.7027587890625,0.2840576171875,3.8654001307220747
0.6585693359375,0.3162841796875,0.7088623046875,0.1185302734375,0.1590576171875,0.2596435546875,0.4527587890625,0.0340576171875,2.578869619381182
0.1585693359375,0.8162841796875,0.2088623046875,0.6185302734375,0.6590576171875,0.7596435546875,0.9527587890625,0.5340576171875,4.298779249397285
0.2210693359375,0.1287841796875,0.6463623046875,0.8060302734375,0.0965576171875,0.9471435546875,0.1402587890625,0.8465576171875,3.46849409843034
0.7210693359375,0.6287841796875,0.1463623046875,0.3060302734375,0.5965576171875,0.4471435546875,0.6402587890625,0.3465576171875,3.6267209710123662
0.9710693359375,0.3787841796875,0.8963623046875,0.5560302734375,0.8465576171875,0.1971435546875,0.3902587890625,0.0965576171875,3.9258684638681123
0.4710693359375,0.8787841796875,0.3963623046875,0.0560302734375,0.3465576171875,0.6971435546875,0.8902587890625,0.5965576171875,3.9865943081678927
0.3460693359375,0.2537841796875,0.0213623046875,0.1810302734375,0.4715576171875,0.8221435546875,0.2652587890625,0.2215576171875,2.460464745479916
0.8460693359375,0.7537841796875,0.5213623046875,0.6810302734375,0.9715576171875,0.3221435546875,0.7652587890625,0.7215576171875,5.0563832297192
0.5960693359375,0.0037841796875,0.2713623046875,0.4310302734375,0.7215576171875,0.0721435546875,0.0152587890625,0.9715576171875,2.8246886929496116
0.0960693359375,0.5037841796875,0.7713623046875,0.9310302734375,0.2215576171875,0.5721435546875,0.5152587890625,0.4715576171875,3.7862321227563367
0.0648193359375,0.0350341796875,0.1776123046875,0.0872802734375,0.7528076171875,0.3533935546875,0.8590087890625,0.9403076171875,2.9583594071876207
0.5648193359375,0.5350341796875,0.6776123046875,0.5872802734375,0.2528076171875,0.8533935546875,0.3590087890625,0.4403076171875,4.007370557350602
0.8148193359375,0.2850341796875,0.4276123046875,0.3372802734375,0.0028076171875,0.6033935546875,0.6090087890625,0.1903076171875,3.08587639089674
0.3148193359375,0.7850341796875,0.9276123046875,0.8372802734375,0.5028076171875,0.1033935546875,0.1090087890625,0.6903076171875,3.890173739607523
0.4398193359375,0.4100341796875,0.5526123046875,0.9622802734375,0.6278076171875,0.4783935546875,0.7340087890625,0.0653076171875,3.952664621467581
0.9398193359375,0.9100341796875,0.0526123046875,0.4622802734375,0.1278076171875,0.9783935546875,0.2340087890625,0.5653076171875,3.8201704097077913
0.6898193359375,0.1600341796875,0.8026123046875,0.7122802734375,0.3778076171875,0.7283935546875,0.9840087890625,0.8153076171875,4.763700294337086
0.1898193359375,0.6600341796875,0.3026123046875,0.2122802734375,0.8778076171875,0.2283935546875,0.4840087890625,0.3153076171875,3.0817230973571923
0.1273193359375,0.3475341796875,0.8651123046875,0.3997802734375,0.3153076171875,0.0408935546875,0.6715087890625,0.0028076171875,2.5939067449663336
0.6273193359375,0.8475341796875,0.3651123046875,0.8997802734375,0.8153076171875,0.5408935546875,0.1715087890625,0.5028076171875,4.372267323698365
0.8773193359375,0.0975341796875,0.6151123046875,0.1497802734375,0.5653076171875,0.7908935546875,0.9215087890625,0.7528076171875,4.319541509003161
0.3773193359375,0.5975341796875,0.1151123046875,0.6497802734375,0.0653076171875,0.2908935546875,0.4215087890625,0.2528076171875,2.6622355724831754
0.2523193359375,0.2225341796875,0.4901123046875,0.5247802734375,0.1903076171875,0.1658935546875,0.7965087890625,0.8778076171875,3.2806545515961787
0.7523193359375,0.7225341796875,0.9901123046875,0.0247802734375,0.6903076171875,0.6658935546875,0.2965087890625,0.3778076171875,4.121090214631366
0.5023193359375,0.4725341796875,0.2401123046875,0.7747802734375,0.9403076171875,0.9158935546875,0.5465087890625,0.1278076171875,4.121988969906202
0.0023193359375,0.9725341796875,0.7401123046875,0.2747802734375,0.4403076171875,0.4158935546875,0.0465087890625,0.6278076171875,3.2384303680615063
0.0032958984375,0.2196044921875,0.1317138671875,0.3870849609375,0.3729248046875,0.1024169921875,0.1568603515625,0.2459716796875,1.5962590872979856
0.5032958984375,0.7196044921875,0.6317138671875,0.8870849609375,0.8729248046875,0.6024169921875,0.6568603515625,0.7459716796875,5.129331664815277
0.7532958984375,0.4696044921875,0.3817138671875,0.1370849609375,0.6229248046875,0.8524169921875,0.4068603515625,0.9959716796875,4.217049866924865
0.2532958984375,0.9696044921875,0.8817138671875,0.6370849609375,0.1229248046875,0.3524169921875,0.9068603515625,0.4959716796875,4.1731847238146855
0.3782958984375,0.3446044921875,0.5067138671875,0.5120849609375,0.2479248046875,0.2274169921875,0.2818603515625,0.8709716796875,3.196417060048206
0.8782958984375,0.8446044921875,0.0067138671875,0.0120849609375,0.7479248046875,0.7274169921875,0.7818603515625,0.3709716796875,3.9483424688526254
0.6282958984375,0.0946044921875,0.7567138671875,0.7620849609375,0.9979248046875,0.9774169921875,0.0318603515625,0.1209716796875,3.88113295594378
0.1282958984375,0.5946044921875,0.2567138671875,0.2620849609375,0.4979248046875,0.4774169921875,0.5318603515625,0.6209716796875,3.227176945670556
0.1907958984375,0.4071044921875,0.8192138671875,0.0745849609375,0.8104248046875,0.2899169921875,0.3443603515625,0.8084716796875,3.461997555502924
0.6907958984375,0.9071044921875,0.3192138671875,0.5745849609375,0.3104248046875,0.7899169921875,0.8443603515625,0.3084716796875,4.349088050162871
0.9407958984375,0.1571044921875,0.5692138671875,0.3245849609375,0.0604248046875,0.5399169921875,0.0943603515625,0.0584716796875,2.5494833434012945
0.4407958984375,0.6571044921875,0.0692138671875,0.8245849609375,0.5604248046875,0.0399169921875,0.5943603515625,0.5584716796875,3.5022330638110084
0.3157958984375,0.0321044921875,0.4442138671875,0.9495849609375,0.6854248046875,0.4149169921875,0.2193603515625,0.1834716796875,3.0217596003731426
0.8157958984375,0.5321044921875,0.9442138671875,0.4495849609375,0.1854248046875,0.9149169921875,0.7193603515625,0.6834716796875,4.747515626482139
0.5657958984375,0.2821044921875,0.1942138671875,0.6995849609375,0.4354248046875,0.6649169921875,0.4693603515625,0.9334716796875,3.9461567685166927
0.0657958984375,0.7821044921875,0.6942138671875,0.1995849609375,0.9354248046875,0.1649169921875,0.9693603515625,0.4334716796875,3.8221359917050757
0.0970458984375,0.2508544921875,0.3504638671875,0.7933349609375,0.0916748046875,0.8836669921875,0.6256103515625,0.9022216796875,3.6360702667288987
0.5970458984375,0.7508544921875,0.8504638671875,0.2933349609375,0.5916748046875,0.3836669921875,0.1256103515625,0.4022216796875,3.734017686026662
0.8470458984375,0.0008544921875,0.1004638671875,0.5433349609375,0.8416748046875,0.1336669921875,0.8756103515625,0.1522216796875,3.1660688173225764
0.3470458984375,0.5008544921875,0.6004638671875,0.0433349609375,0.3416748046875,0.6336669921875,0.3756103515625,0.6522216796875,3.3296065474972636
0.4720458984375,0.1258544921875,0.9754638671875,0.1683349609375,0.4666748046875,0.7586669921875,0.7506103515625,0.0272216796875,3.422912400062912
0.9720458984375,0.6258544921875,0.4754638671875,0.6683349609375,0.9666748046875,0.2586669921875,0.2506103515625,0.5272216796875,4.319184570011515
0.7220458984375,0.3758544921875,0.7254638671875,0.4183349609375,0.7166748046875,0.0086669921875,0.5006103515625,0.7772216796875,3.9445217102891506
0.2220458984375,0.8758544921875,0.2254638671875,0.9183349609375,0.2166748046875,0.5086669921875,0.0006103515625,0.2772216796875,2.982758645637726
0.1595458984375,0.0633544921875,0.6629638671875,0.7308349609375,0.5291748046875,0.6961669921875,0.8131103515625,0.0897216796875,3.4672612916731693
0.6595458984375,0.5633544921875,0.1629638671875,0.2308349609375,0.0291748046875,0.1961669921875,0.3131103515625,0.5897216796875,2.6260482229538145
0.9095458984375,0.3133544921875,0.9129638671875,0.9808349609375,0.2791748046875,0.4461669921875,0.5631103515625,0.8397216796875,4.705107599082762
0.4095458984375,0.8133544921875,0.4129638671875,0.4808349609375,0.7791748046875,0.9461669921875,0.0631103515625,0.3397216796875,3.8987998849913366
0.2845458984375,0.4383544921875,0.0379638671875,0.3558349609375,0.9041748046875,0.5711669921875,0.6881103515625,0.9647216796875,3.8749980583774946
0.7845458984375,0.9383544921875,0.5379638671875,0.8558349609375,0.4041748046875,0.0711669921875,0.1881103515625,0.4647216796875,3.880141529519006
0.5345458984375,0.1883544921875,0.2879638671875,0.1058349609375,0.1541748046875,0.3211669921875,0.9381103515625,0.2147216796875,2.57508761419862
0.0345458984375,0.6883544921875,0.7879638671875,0.6058349609375,0.6541748046875,0.8211669921875,0.4381103515625,0.7147216796875,4.368255942281483
0.0501708984375,0.4852294921875,0.5848388671875,0.9339599609375,0.4822998046875,0.9617919921875,0.8912353515625,0.5740966796875,4.477568384425047
0.5501708984375,0.9852294921875,0.0848388671875,0.4339599609375,0.9822998046875,0.4617919921875,0.3912353515625,0.0740966796875,3.5941249236343014
0.8001708984375,0.2352294921875,0.8348388671875,0.6839599609375,0.7322998046875,0.2117919921875,0.6412353515625,0.3240966796875,4.119029199800741
0.3001708984375,0.7352294921875,0.3348388671875,0.1839599609375,0.2322998046875,0.7117919921875,0.1412353515625,0.8240966796875,3.236090646985741
0.4251708984375,0.1102294921875,0.2098388671875,0.0589599609375,0.1072998046875,0.8367919921875,0.5162353515625,0.4490966796875,2.567064634193417
0.9251708984375,0.6102294921875,0.7098388671875,0.5589599609375,0.6072998046875,0.3367919921875,0.0162353515625,0.9490966796875,4.284032996732628
0.6751708984375,0.3602294921875,0.4598388671875,0.3089599609375,0.8572998046875,0.0867919921875,0.7662353515625,0.6990966796875,3.9051067789572054
0.1751708984375,0.8602294921875,0.9598388671875,0.8089599609375,0.3572998046875,0.5867919921875,0.2662353515625,0.1990966796875,3.839261098464124
0.2376708984375,0.1727294921875,0.3973388671875,0.6214599609375,0.9197998046875,0.6492919921875,0.5787353515625,0.3865966796875,3.7006072402957804
0.7376708984375,0.6727294921875,0.8973388671875,0.1214599609375,0.4197998046875,0.1492919921875,0.0787353515625,0.8865966796875,3.6084155881376336
0.9876708984375,0.4227294921875,0.1473388671875,0.8714599609375,0.1697998046875,0.3992919921875,0.8287353515625,0.6365966796875,4.046363519462231
0.4876708984375,0.9227294921875,0.6473388671875,0.3714599609375,0.6697998046875,0.8992919921875,0.3287353515625,0.1365966796875,4.094598109859451
0.3626708984375,0.2977294921875,0.7723388671875,0.4964599609375,0.5447998046875,0.5242919921875,0.9537353515625,0.5115966796875,4.146251146178843
0.8626708984375,0.7977294921875,0.2723388671875,0.9964599609375,0.0447998046875,0.0242919921875,0.4537353515625,0.0115966796875,3.1028895009149022
0.6126708984375,0.0477294921875,0.5223388671875,0.2464599609375,0.2947998046875,0.2742919921875,0.7037353515625,0.2615966796875,2.8327540429353157
0.1126708984375,0.5477294921875,0.0223388671875,0.7464599609375,0.7947998046875,0.7742919921875,0.2037353515625,0.7615966796875,3.6399043862183147
0.0814208984375,0.0164794921875,0.9285888671875,0.2777099609375,0.2010498046875,0.0555419921875,0.4224853515625,0.2928466796875,2.126658258079276
0.5814208984375,0.5164794921875,0.4285888671875,0.7777099609375,0.7010498046875,0.5555419921875,0.9224853515625,0.7928466796875,4.842154065824481
0.8314208984375,0.2664794921875,0.6785888671875,0.0277099609375,0.9510498046875,0.8055419921875,0.1724853515625,0.5428466796875,3.881066722249277
0.3314208984375,0.7664794921875,0.1785888671875,0.5277099609375,0.4510498046875,0.3055419921875,0.6724853515625,0.0428466796875,3.102674074690505
0.4564208984375,0.3914794921875,0.3035888671875,0.6527099609375,0.3260498046875,0.1805419921875,0.0474853515625,0.6678466796875,2.8952134887637175
0.9564208984375,0.8914794921875,0.8035888671875,0.1527099609375,0.8260498046875,0.6805419921875,0.5474853515625,0.1678466796875,4.519180269014285
0.7064208984375,0.1414794921875,0.0535888671875,0.9027099609375,0.5760498046875,0.9305419921875,0.2974853515625,0.4178466796875,3.674264716624644
0.2064208984375,0.6414794921875,0.5535888671875,0.4027099609375,0.0760498046875,0.4305419921875,0.7974853515625,0.9178466796875,3.72423300080002
0.1439208984375,0.3289794921875,0.1160888671875,0.2152099609375,0.6385498046875,0.3680419921875,0.1099853515625,0.7303466796875,2.528595356954347
0.6439208984375,0.8289794921875,0.6160888671875,0.7152099609375,0.1385498046875,0.8680419921875,0.6099853515625,0.2303466796875,4.2735439028025235
0.8939208984375,0.0789794921875,0.3660888671875,0.4652099609375,0.3885498046875,0.6180419921875,0.3599853515625,0.4803466796875,3.437642075012767
0.3939208984375,0.5789794921875,0.8660888671875,0.9652099609375,0.8885498046875,0.1180419921875,0.8599853515625,0.9803466796875,4.997401188613421
0.2689208984375,0.2039794921875,0.7410888671875,0.8402099609375,0.7635498046875,0.4930419921875,0.4849853515625,0.3553466796875,3.8670427293994933
0.7689208984375,0.7039794921875,0.2410888671875,0.3402099609375,0.2635498046875,0.9930419921875,0.9849853515625,0.8553466796875,4.601324565332089
0.5189208984375,0.4539794921875,0.9910888671875,0.5902099609375,0.0135498046875,0.7430419921875,0.2349853515625,0.6053466796875,3.819603715924628
0.0189208984375,0.9539794921875,0.4910888671875,0.0902099609375,0.5135498046875,0.2430419921875,0.7349853515625,0.1053466796875,2.9039744249281996
0.0267333984375,0.3680419921875,0.9520263671875,0.7073974609375,0.9744873046875,0.4071044921875,0.5084228515625,0.0350341796875,3.596163294240296
0.5267333984375,0.8680419921875,0.4520263671875,0.2073974609375,0.4744873046875,0.9071044921875,0.0084228515625,0.5350341796875,3.671379181443685
0.7767333984375,0.1180419921875,0.7020263671875,0.9573974609375,0.2244873046875,0.6571044921875,0.7584228515625,0.7850341796875,4.5102440445875285
0.2767333984375,0.6180419921875,0.2020263671875,0.4573974609375,0.7244873046875,0.1571044921875,0.2584228515625,0.2850341796875,2.8508817189307623
0.4017333984375,0.2430419921875,0.3270263671875,0.3323974609375,0.5994873046875,0.2821044921875,0.8834228515625,0.9100341796875,3.684246031182866
0.9017333984375,0.7430419921875,0.8270263671875,0.8323974609375,0.0994873046875,0.7821044921875,0.3834228515625,0.4100341796875,4.513237838322326
0.6517333984375,0.4930419921875,0.0770263671875,0.0823974609375,0.3494873046875,0.5321044921875,0.6334228515625,0.1600341796875,2.840150811135085
0.1517333984375,0.9930419921875,0.5770263671875,0.5823974609375,0.8494873046875,0.0321044921875,0.1334228515625,0.6600341796875,3.613617103329312
0.2142333984375,0.0555419921875,0.0145263671875,0.7698974609375,0.4119873046875,0.2196044921875,0.9459228515625,0.9725341796875,3.2343268760969455
0.7142333984375,0.5555419921875,0.5145263671875,0.2698974609375,0.9119873046875,0.7196044921875,0.4459228515625,0.4725341796875,4.277441486926248
0.9642333984375,0.3055419921875,0.2645263671875,0.5198974609375,0.6619873046875,0.9696044921875,0.6959228515625,0.2225341796875,4.181809206306479
0.4642333984375,0.8055419921875,0.7645263671875,0.0198974609375,0.1619873046875,0.4696044921875,0.1959228515625,0.7225341796875,3.350808078300094
0.3392333984375,0.4305419921875,0.6395263671875,0.1448974609375,0.0369873046875,0.0946044921875,0.5709228515625,0.0975341796875,2.26056480319119
0.8392333984375,0.9305419921875,0.1395263671875,0.6448974609375,0.5369873046875,0.5946044921875,0.0709228515625,0.5975341796875,3.991465521621361
0.5892333984375,0.1805419921875,0.8895263671875,0.3948974609375,0.7869873046875,0.8446044921875,0.8209228515625,0.8475341796875,4.834137688912853
0.0892333984375,0.6805419921875,0.3895263671875,0.8948974609375,0.2869873046875,0.3446044921875,0.3209228515625,0.3475341796875,3.155135992110387
0.1204833984375,0.1492919921875,0.5457763671875,0.1136474609375,0.6932373046875,0.5633544921875,0.0396728515625,0.8162841796875,2.842739095615947
0.6204833984375,0.6492919921875,0.0457763671875,0.6136474609375,0.1932373046875,0.0633544921875,0.5396728515625,0.3162841796875,2.8879064396677125
0.8704833984375,0.3992919921875,0.7957763671875,0.3636474609375,0.4432373046875,0.3133544921875,0.2896728515625,0.0662841796875,3.312491348561985
0.3704833984375,0.8992919921875,0.2957763671875,0.8636474609375,0.9432373046875,0.8133544921875,0.7896728515625,0.5662841796875,4.979334684059788
0.4954833984375,0.2742919921875,0.1707763671875,0.9886474609375,0.8182373046875,0.6883544921875,0.4146728515625,0.1912841796875,3.709772713754134
0.9954833984375,0.7742919921875,0.6707763671875,0.4886474609375,0.3182373046875,0.1883544921875,0.9146728515625,0.6912841796875,4.5592842983333055
0.7454833984375,0.0242919921875,0.4207763671875,0.7386474609375,0.0682373046875,0.4383544921875,0.1646728515625,0.9412841796875,3.2492533040748564
0.2454833984375,0.5242919921875,0.9207763671875,0.2386474609375,0.5682373046875,0.9383544921875,0.6646728515625,0.4412841796875,4.164722179591936
0.1829833984375,0.4617919921875,0.4832763671875,0.4261474609375,0.1307373046875,0.7508544921875,0.4771728515625,0.1287841796875,2.905892863972346
0.6829833984375,0.9617919921875,0.9832763671875,0.9261474609375,0.6307373046875,0.2508544921875,0.9771728515625,0.6287841796875,5.338010098147443
0.9329833984375,0.2117919921875,0.2332763671875,0.1761474609375,0.8807373046875,0.0008544921875,0.2271728515625,0.8787841796875,3.187266977277583
0.4329833984375,0.7117919921875,0.7332763671875,0.6761474609375,0.3807373046875,0.5008544921875,0.7271728515625,0.3787841796875,4.2542043931921745
0.3079833984375,0.0867919921875,0.8582763671875,0.5511474609375,0.2557373046875,0.8758544921875,0.1021728515625,0.7537841796875,3.4776502485434024
0.8079833984375,0.5867919921875,0.3582763671875,0.0511474609375,0.7557373046875,0.3758544921875,0.6021728515625,0.2537841796875,3.5487696265365583
0.5579833984375,0.3367919921875,0.6082763671875,0.8011474609375,0.5057373046875,0.1258544921875,0.3521728515625,0.0037841796875,3.108243836254119
0.0579833984375,0.8367919921875,0.1082763671875,0.3011474609375,0.0057373046875,0.6258544921875,0.8521728515625,0.5037841796875,3.032113123727034
0.0423583984375,0.1024169921875,0.2801513671875,0.2230224609375,0.8651123046875,0.5164794921875,0.3052978515625,0.6444091796875,2.798556605008799
0.5423583984375,0.6024169921875,0.7801513671875,0.7230224609375,0.3651123046875,0.0164794921875,0.8052978515625,0.1444091796875,3.6863117955621183
0.7923583984375,0.3524169921875,0.0301513671875,0.4730224609375,0.1151123046875,0.2664794921875,0.0552978515625,0.3944091796875,2.3606317938347203
0.2923583984375,0.8524169921875,0.5301513671875,0.9730224609375,0.6151123046875,0.7664794921875,0.5552978515625,0.8944091796875,4.951028769416957
0.4173583984375,0.4774169921875,0.9051513671875,0.8480224609375,0.7401123046875,0.6414794921875,0.1802978515625,0.2694091796875,4.119562878813364
0.9173583984375,0.9774169921875,0.4051513671875,0.3480224609375,0.2401123046875,0.1414794921875,0.6802978515625,0.7694091796875,4.061806935569954
0.6673583984375,0.2274169921875,0.6551513671875,0.5980224609375,0.4901123046875,0.3914794921875,0.4302978515625,0.5194091796875,3.7824537872648816
0.1673583984375,0.7274169921875,0.1551513671875,0.0980224609375,0.9901123046875,0.8914794921875,0.9302978515625,0.0194091796875,3.5192117067716167
0.2298583984375,0.2899169921875,0.7176513671875,0.2855224609375,0.3026123046875,0.8289794921875,0.2427978515625,0.3319091796875,3.0545133189838336
0.7298583984375,0.7899169921875,0.2176513671875,0.7855224609375,0.8026123046875,0.3289794921875,0.7427978515625,0.8319091796875,4.758011568992622
0.9798583984375,0.0399169921875,0.9676513671875,0.0355224609375,0.5526123046875,0.0789794921875,0.4927978515625,0.5819091796875,3.355918107987401
0.4798583984375,0.5399169921875,0.4676513671875,0.5355224609375,0.0526123046875,0.5789794921875,0.9927978515625,0.0819091796875,3.4559334112669915
0.3548583984375,0.1649169921875,0.0926513671875,0.6605224609375,0.1776123046875,0.9539794921875,0.3677978515625,0.7069091796875,3.2191283565899314
0.8548583984375,0.6649169921875,0.5926513671875,0.1605224609375,0.6776123046875,0.4539794921875,0.8677978515625,0.2069091796875,4.123691065152151
0.6048583984375,0.4149169921875,0.3426513671875,0.9105224609375,0.9276123046875,0.2039794921875,0.1177978515625,0.4569091796875,3.6590295529480215
